相对路径,文件名,格式,文件大小KB,像素宽度,像素高度,分辨率,纬度参考,纬度,经度参考,经度,海拔,拍摄日期,拍摄时间,拍摄时间戳,相机型号,光圈值,曝光时间,ISO,曝光补偿,焦距,测光模式,省份,城市,区县,是否是航拍,是否后期
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2953.jpeg,IMG_2953.jpeg,jpeg,87.2,1080,720,240,N,42.592327,E,116.368003,1368.4,2025:08:22,22:29:24,1755872964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2954.jpeg,IMG_2954.jpeg,jpeg,85.5,1080,720,240,N,42.592392,E,116.368062,1363.1,2025:08:22,22:30:04,1755873004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2955.jpeg,IMG_2955.jpeg,jpeg,83.7,1080,720,240,N,42.592417,E,116.367967,1370.2,2025:08:22,22:30:44,1755873044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2956.jpeg,IMG_2956.jpeg,jpeg,82.1,1080,720,240,N,42.592330,E,116.368068,1370.7,2025:08:22,22:31:24,1755873084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2957.jpeg,IMG_2957.jpeg,jpeg,81.3,1080,720,240,N,42.592367,E,116.368055,1374.9,2025:08:22,22:32:04,1755873124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2958.jpeg,IMG_2958.jpeg,jpeg,80.4,1080,720,240,N,42.592270,E,116.367972,1378.9,2025:08:22,22:32:44,1755873164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2960.jpeg,IMG_2960.jpeg,jpeg,80.7,1080,720,240,N,42.592450,E,116.368040,1364.5,2025:08:22,22:34:04,1755873244000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2961.jpeg,IMG_2961.jpeg,jpeg,79.9,1080,720,240,N,42.592345,E,116.368090,1367.7,2025:08:22,22:34:44,1755873284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2962.jpeg,IMG_2962.jpeg,jpeg,78.7,1080,720,240,N,42.592392,E,116.368002,1381.5,2025:08:22,22:35:24,1755873324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2963.jpeg,IMG_2963.jpeg,jpeg,78.5,1080,720,240,N,42.592330,E,116.368118,1381.1,2025:08:22,22:36:04,1755873364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2965.jpeg,IMG_2965.jpeg,jpeg,76.9,1080,720,240,N,42.592320,E,116.368078,1381.3,2025:08:22,22:37:24,1755873444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2966.jpeg,IMG_2966.jpeg,jpeg,75.7,1080,720,240,N,42.592468,E,116.368060,1377.2,2025:08:22,22:38:04,1755873484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2967.jpeg,IMG_2967.jpeg,jpeg,76.2,1080,720,240,N,42.592415,E,116.367935,1362.4,2025:08:22,22:38:44,1755873524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2968.jpeg,IMG_2968.jpeg,jpeg,76.2,1080,720,240,N,42.592288,E,116.367960,1367.8,2025:08:22,22:39:24,1755873564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2969.jpeg,IMG_2969.jpeg,jpeg,75.6,1080,720,240,N,42.592387,E,116.368067,1362,2025:08:22,22:40:04,1755873604000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2971.jpeg,IMG_2971.jpeg,jpeg,75.3,1080,720,240,N,42.592328,E,116.367957,1372.1,2025:08:22,22:41:24,1755873684000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2972.jpeg,IMG_2972.jpeg,jpeg,75.4,1080,720,240,N,42.592342,E,116.367832,1363.2,2025:08:22,22:42:04,1755873724000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2973.jpeg,IMG_2973.jpeg,jpeg,75.2,1080,720,240,N,42.592427,E,116.367918,1367.6,2025:08:22,22:42:44,1755873764000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2974.jpeg,IMG_2974.jpeg,jpeg,75.2,1080,720,240,N,42.592348,E,116.368010,1365.9,2025:08:22,22:43:24,1755873804000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2975.jpeg,IMG_2975.jpeg,jpeg,74.6,1080,720,240,N,42.592362,E,116.368033,1377.3,2025:08:22,22:44:04,1755873844000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2976.jpeg,IMG_2976.jpeg,jpeg,74.3,1080,720,240,N,42.592450,E,116.367960,1359.2,2025:08:22,22:44:44,1755873884000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2977.jpeg,IMG_2977.jpeg,jpeg,74.3,1080,720,240,N,42.592445,E,116.367938,1359.4,2025:08:22,22:45:24,1755873924000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2978.jpeg,IMG_2978.jpeg,jpeg,74.4,1080,720,240,N,42.592300,E,116.367990,1363.9,2025:08:22,22:46:04,1755873964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2979.jpeg,IMG_2979.jpeg,jpeg,74.7,1080,720,240,N,42.592383,E,116.368088,1349.2,2025:08:22,22:46:44,1755874004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2980.jpeg,IMG_2980.jpeg,jpeg,74.0,1080,720,240,N,42.592460,E,116.368092,1372.4,2025:08:22,22:47:24,1755874044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2981.jpeg,IMG_2981.jpeg,jpeg,75.2,1080,720,240,N,42.592423,E,116.367972,1370.3,2025:08:22,22:48:04,1755874084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2982.jpeg,IMG_2982.jpeg,jpeg,74.4,1080,720,240,N,42.592465,E,116.368012,1368.2,2025:08:22,22:48:44,1755874124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2983.jpeg,IMG_2983.jpeg,jpeg,75.1,1080,720,240,N,42.592368,E,116.368060,1374.6,2025:08:22,22:49:24,1755874164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2984.jpeg,IMG_2984.jpeg,jpeg,75.0,1080,720,240,N,42.592428,E,116.368038,1366.2,2025:08:22,22:50:04,1755874204000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2985.jpeg,IMG_2985.jpeg,jpeg,75.5,1080,720,240,N,42.592347,E,116.367928,1362.3,2025:08:22,22:50:44,1755874244000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2986.jpeg,IMG_2986.jpeg,jpeg,74.3,1080,720,240,N,42.592485,E,116.367920,1374.3,2025:08:22,22:51:24,1755874284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2987.jpeg,IMG_2987.jpeg,jpeg,73.7,1080,720,240,N,42.592415,E,116.367952,1379.5,2025:08:22,22:52:04,1755874324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2988.jpeg,IMG_2988.jpeg,jpeg,72.7,1080,720,240,N,42.592432,E,116.367928,1372.2,2025:08:22,22:52:44,1755874364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2991.jpeg,IMG_2991.jpeg,jpeg,73.7,1080,720,240,N,42.592370,E,116.367968,1362.2,2025:08:22,22:54:44,1755874484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2992.jpeg,IMG_2992.jpeg,jpeg,74.4,1080,720,240,N,42.592422,E,116.368010,1385.7,2025:08:22,22:55:24,1755874524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2993.jpeg,IMG_2993.jpeg,jpeg,74.3,1080,720,240,N,42.592442,E,116.367935,1369.8,2025:08:22,22:56:04,1755874564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2994.jpeg,IMG_2994.jpeg,jpeg,74.9,1080,720,240,N,42.592368,E,116.367815,1365.1,2025:08:22,22:56:44,1755874604000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2995.jpeg,IMG_2995.jpeg,jpeg,73.7,1080,720,240,N,42.592475,E,116.367940,1372.2,2025:08:22,22:57:24,1755874644000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2996.jpeg,IMG_2996.jpeg,jpeg,74.4,1080,720,240,N,42.592377,E,116.367972,1379.4,2025:08:22,22:58:04,1755874684000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2997.jpeg,IMG_2997.jpeg,jpeg,74.5,1080,720,240,N,42.592388,E,116.367978,1364.6,2025:08:22,22:58:44,1755874724000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2998.jpeg,IMG_2998.jpeg,jpeg,73.9,1080,720,240,N,42.592345,E,116.368013,1364.3,2025:08:22,22:59:24,1755874764000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_2999.jpeg,IMG_2999.jpeg,jpeg,74.1,1080,720,240,N,42.592417,E,116.367897,1374.3,2025:08:22,23:00:04,1755874804000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3000.jpeg,IMG_3000.jpeg,jpeg,74.0,1080,720,240,N,42.592448,E,116.368180,1371.3,2025:08:22,23:00:44,1755874844000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3001.jpeg,IMG_3001.jpeg,jpeg,74.5,1080,720,240,N,42.592422,E,116.368088,1389.3,2025:08:22,23:01:24,1755874884000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3002.jpeg,IMG_3002.jpeg,jpeg,74.4,1080,720,240,N,42.592502,E,116.367872,1376.4,2025:08:22,23:02:04,1755874924000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3003.jpeg,IMG_3003.jpeg,jpeg,73.5,1080,720,240,N,42.592435,E,116.368018,1377.9,2025:08:22,23:02:44,1755874964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3004.jpeg,IMG_3004.jpeg,jpeg,73.8,1080,720,240,N,42.592505,E,116.368002,1366.4,2025:08:22,23:03:24,1755875004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3005.jpeg,IMG_3005.jpeg,jpeg,74.1,1080,720,240,N,42.592547,E,116.367957,1364,2025:08:22,23:04:04,1755875044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3006.jpeg,IMG_3006.jpeg,jpeg,73.4,1080,720,240,N,42.592582,E,116.367730,1339,2025:08:22,23:04:44,1755875084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3007.jpeg,IMG_3007.jpeg,jpeg,74.0,1080,720,240,N,42.592588,E,116.367780,1351.1,2025:08:22,23:05:24,1755875124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3008.jpeg,IMG_3008.jpeg,jpeg,74.0,1080,720,240,N,42.592652,E,116.367983,1353.6,2025:08:22,23:06:04,1755875164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3009.jpeg,IMG_3009.jpeg,jpeg,73.5,1080,720,240,N,42.592647,E,116.367888,1344.6,2025:08:22,23:06:44,1755875204000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3010.jpeg,IMG_3010.jpeg,jpeg,73.8,1080,720,240,N,42.592608,E,116.367890,1361.2,2025:08:22,23:07:24,1755875244000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3011.jpeg,IMG_3011.jpeg,jpeg,74.4,1080,720,240,N,42.592600,E,116.367842,1354,2025:08:22,23:08:04,1755875284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3012.jpeg,IMG_3012.jpeg,jpeg,73.8,1080,720,240,N,42.592578,E,116.367793,1352.4,2025:08:22,23:08:44,1755875324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3013.jpeg,IMG_3013.jpeg,jpeg,74.0,1080,720,240,N,42.592587,E,116.367862,1343.2,2025:08:22,23:09:24,1755875364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3014.jpeg,IMG_3014.jpeg,jpeg,74.0,1080,720,240,N,42.592577,E,116.367880,1353,2025:08:22,23:10:04,1755875404000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3015.jpeg,IMG_3015.jpeg,jpeg,74.2,1080,720,240,N,42.592505,E,116.368027,1375.8,2025:08:22,23:10:44,1755875444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3016.jpeg,IMG_3016.jpeg,jpeg,73.9,1080,720,240,N,42.592463,E,116.368008,1380.3,2025:08:22,23:11:24,1755875484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3017.jpeg,IMG_3017.jpeg,jpeg,73.9,1080,720,240,N,42.592477,E,116.367882,1381.8,2025:08:22,23:12:04,1755875524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3018.jpeg,IMG_3018.jpeg,jpeg,73.9,1080,720,240,N,42.592593,E,116.367977,1389.3,2025:08:22,23:12:44,1755875564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3019.jpeg,IMG_3019.jpeg,jpeg,74.1,1080,720,240,N,42.592567,E,116.368065,1372.9,2025:08:22,23:13:24,1755875604000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3020.jpeg,IMG_3020.jpeg,jpeg,73.0,1080,720,240,N,42.592375,E,116.368093,1361.3,2025:08:22,23:14:04,1755875644000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3021.jpeg,IMG_3021.jpeg,jpeg,73.9,1080,720,240,N,42.592488,E,116.367720,1341.8,2025:08:22,23:14:44,1755875684000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3022.jpeg,IMG_3022.jpeg,jpeg,73.3,1080,720,240,N,42.592740,E,116.367848,1333.9,2025:08:22,23:15:24,1755875724000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3023.jpeg,IMG_3023.jpeg,jpeg,73.6,1080,720,240,N,42.592623,E,116.367767,1339.9,2025:08:22,23:16:04,1755875764000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3024.jpeg,IMG_3024.jpeg,jpeg,73.8,1080,720,240,N,42.592675,E,116.367703,1342.5,2025:08:22,23:16:44,1755875804000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3025.jpeg,IMG_3025.jpeg,jpeg,73.3,1080,720,240,N,42.592630,E,116.367792,1350.9,2025:08:22,23:17:24,1755875844000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3026.jpeg,IMG_3026.jpeg,jpeg,73.3,1080,720,240,N,42.592623,E,116.367833,1357.9,2025:08:22,23:18:04,1755875884000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3027.jpeg,IMG_3027.jpeg,jpeg,73.3,1080,720,240,N,42.592613,E,116.367943,1336.4,2025:08:22,23:18:44,1755875924000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3028.jpeg,IMG_3028.jpeg,jpeg,73.8,1080,720,240,N,42.592613,E,116.367788,1343.3,2025:08:22,23:19:24,1755875964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3029.jpeg,IMG_3029.jpeg,jpeg,74.0,1080,720,240,N,42.592685,E,116.367788,1352.9,2025:08:22,23:20:04,1755876004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3030.jpeg,IMG_3030.jpeg,jpeg,73.8,1080,720,240,N,42.592503,E,116.367785,1328.9,2025:08:22,23:20:44,1755876044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3031.jpeg,IMG_3031.jpeg,jpeg,73.6,1080,720,240,N,42.592587,E,116.367863,1346.7,2025:08:22,23:21:24,1755876084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3032.jpeg,IMG_3032.jpeg,jpeg,73.8,1080,720,240,N,42.592605,E,116.367903,1361.4,2025:08:22,23:22:04,1755876124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3033.jpeg,IMG_3033.jpeg,jpeg,74.4,1080,720,240,N,42.592505,E,116.367820,1348.2,2025:08:22,23:22:44,1755876164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3034.jpeg,IMG_3034.jpeg,jpeg,74.4,1080,720,240,N,42.592640,E,116.367902,1350.4,2025:08:22,23:23:24,1755876204000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3036.jpeg,IMG_3036.jpeg,jpeg,74.7,1080,720,240,N,42.592617,E,116.367918,1360.1,2025:08:22,23:24:44,1755876284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3037.jpeg,IMG_3037.jpeg,jpeg,75.6,1080,720,240,N,42.592467,E,116.367818,1333.5,2025:08:22,23:25:24,1755876324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3038.jpeg,IMG_3038.jpeg,jpeg,75.6,1080,720,240,N,42.592557,E,116.367760,1349.2,2025:08:22,23:26:04,1755876364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3039.jpeg,IMG_3039.jpeg,jpeg,75.7,1080,720,240,N,42.592627,E,116.367813,1346.4,2025:08:22,23:26:44,1755876404000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3040.jpeg,IMG_3040.jpeg,jpeg,75.0,1080,720,240,N,42.592532,E,116.367755,1345,2025:08:22,23:27:24,1755876444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3041.jpeg,IMG_3041.jpeg,jpeg,74.7,1080,720,240,N,42.592583,E,116.367858,1343.4,2025:08:22,23:28:04,1755876484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3042.jpeg,IMG_3042.jpeg,jpeg,74.0,1080,720,240,N,42.592595,E,116.367852,1354.3,2025:08:22,23:28:44,1755876524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/raw/修图-timer/IMG_3043.jpeg,IMG_3043.jpeg,jpeg,73.9,1080,720,240,N,42.592622,E,116.367830,1334,2025:08:22,23:29:24,1755876564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
